"sku","fecha","demanda","promocion","estacionalidad"
"SKU-063",2025-02-10,4,0,0.775
"SKU-063",2025-02-17,5,0,0.801
"SKU-063",2025-02-24,0,0,0.83
"SKU-063",2025-03-03,10,0,0.861
"SKU-063",2025-03-10,0,0,0.894
"SKU-063",2025-03-17,0,0,0.928
"SKU-063",2025-03-24,0,0,0.964
"SKU-063",2025-03-31,4,0,1
"SKU-063",2025-04-07,0,0,1.036
"SKU-063",2025-04-14,10,1,1.072
"SKU-063",2025-04-21,9,0,1.106
"SKU-063",2025-04-28,5,0,1.139
"SKU-063",2025-05-05,21,0,1.17
"SKU-063",2025-05-12,7,0,1.199
"SKU-063",2025-05-19,17,0,1.225
"SKU-063",2025-05-26,0,0,1.247
"SKU-063",2025-06-02,0,0,1.266
"SKU-063",2025-06-09,0,0,1.281
"SKU-063",2025-06-16,0,0,1.291
"SKU-063",2025-06-23,0,0,1.298
"SKU-063",2025-06-30,0,0,1.3
"SKU-063",2025-07-07,0,0,1.298
"SKU-063",2025-07-14,0,0,1.291
"SKU-063",2025-07-21,0,0,1.281
"SKU-063",2025-07-28,0,0,1.266
"SKU-063",2025-08-04,0,0,1.247
"SKU-063",2025-08-11,0,0,1.225
"SKU-063",2025-08-18,0,0,1.199
"SKU-063",2025-08-25,9,0,1.17
"SKU-063",2025-09-01,0,0,1.139
"SKU-063",2025-09-08,13,0,1.106
"SKU-063",2025-09-15,14,0,1.072
"SKU-063",2025-09-22,7,0,1.036
"SKU-063",2025-09-29,0,0,1
"SKU-063",2025-10-06,6,0,0.964
"SKU-063",2025-10-13,0,0,0.928
"SKU-063",2025-10-20,0,0,0.894
"SKU-063",2025-10-27,0,0,0.861
"SKU-063",2025-11-03,19,0,0.83
"SKU-063",2025-11-10,6,0,0.801
"SKU-063",2025-11-17,9,0,0.775
"SKU-063",2025-11-24,0,0,0.753
"SKU-063",2025-12-01,0,0,1.234
"SKU-063",2025-12-08,0,0,1.219
"SKU-063",2025-12-15,0,0,1.209
"SKU-063",2025-12-22,8,0,1.202
"SKU-063",2025-12-29,30,1,1.2
"SKU-064",2025-01-06,16,0,0.702
"SKU-064",2025-01-13,9,0,0.709
"SKU-064",2025-01-20,35,0,0.719
"SKU-064",2025-01-27,0,0,0.734
"SKU-064",2025-02-03,6,0,0.753
"SKU-064",2025-02-10,11,0,0.775
"SKU-064",2025-02-17,30,0,0.801
"SKU-064",2025-02-24,27,0,0.83
"SKU-064",2025-03-03,33,0,0.861
"SKU-064",2025-03-10,204,1,0.894
"SKU-064",2025-03-17,22,0,0.928
"SKU-064",2025-03-24,0,0,0.964
"SKU-064",2025-03-31,0,0,1
"SKU-064",2025-04-07,9,0,1.036
"SKU-064",2025-04-14,67,0,1.072
"SKU-064",2025-04-21,13,0,1.106
"SKU-064",2025-04-28,8,0,1.139
"SKU-064",2025-05-05,0,0,1.17
"SKU-064",2025-05-12,61,0,1.199
"SKU-064",2025-05-19,12,0,1.225
"SKU-064",2025-05-26,0,0,1.247
"SKU-064",2025-06-02,6,0,1.266
"SKU-064",2025-06-09,50,0,1.281
"SKU-064",2025-06-16,20,0,1.291
"SKU-064",2025-06-23,19,0,1.298
"SKU-064",2025-06-30,0,0,1.3
"SKU-064",2025-07-07,29,0,1.298
"SKU-064",2025-07-14,86,0,1.291
"SKU-064",2025-07-21,4,0,1.281
"SKU-064",2025-07-28,119,0,1.266
"SKU-064",2025-08-04,174,1,1.247
"SKU-064",2025-08-11,53,0,1.225
"SKU-064",2025-08-18,32,0,1.199
"SKU-064",2025-08-25,0,0,1.17
"SKU-064",2025-09-01,37,0,1.139
"SKU-064",2025-09-08,27,1,1.106
"SKU-064",2025-09-15,0,1,1.072
"SKU-064",2025-09-22,32,1,1.036
"SKU-064",2025-09-29,37,0,1
"SKU-064",2025-10-06,9,0,0.964
"SKU-064",2025-10-13,0,0,0.928
"SKU-064",2025-10-20,0,0,0.894
"SKU-064",2025-10-27,30,0,0.861
"SKU-064",2025-11-03,14,0,0.83
"SKU-064",2025-11-10,0,0,0.801
"SKU-064",2025-11-17,18,0,0.775
"SKU-064",2025-11-24,8,0,0.753
"SKU-064",2025-12-01,33,0,1.234
"SKU-064",2025-12-08,0,0,1.219
"SKU-064",2025-12-15,0,1,1.209
"SKU-064",2025-12-22,27,0,1.202
"SKU-064",2025-12-29,20,0,1.2
"SKU-065",2025-01-06,48,0,0.702
"SKU-065",2025-01-13,0,1,0.709
"SKU-065",2025-01-20,41,0,0.719
"SKU-065",2025-01-27,0,0,0.734
"SKU-065",2025-02-03,0,0,0.753
"SKU-065",2025-02-10,0,0,0.775
"SKU-065",2025-02-17,0,0,0.801
"SKU-065",2025-02-24,0,0,0.83
"SKU-065",2025-03-03,0,1,0.861
"SKU-065",2025-03-10,0,0,0.894
"SKU-065",2025-03-17,22,0,0.928
"SKU-065",2025-03-24,0,0,0.964
"SKU-065",2025-03-31,27,0,1
"SKU-065",2025-04-07,0,1,1.036
"SKU-065",2025-04-14,83,1,1.072
"SKU-065",2025-04-21,35,0,1.106
"SKU-065",2025-04-28,0,1,1.139
"SKU-065",2025-05-05,72,0,1.17
"SKU-065",2025-05-12,0,0,1.199
"SKU-065",2025-05-19,73,1,1.225
"SKU-065",2025-05-26,0,0,1.247
"SKU-065",2025-06-02,70,1,1.266
"SKU-065",2025-06-09,33,0,1.281
"SKU-065",2025-06-16,29,0,1.291
"SKU-065",2025-06-23,0,0,1.298
"SKU-065",2025-06-30,0,0,1.3
"SKU-065",2025-07-07,0,0,1.298
"SKU-065",2025-07-14,0,0,1.291
"SKU-065",2025-07-21,0,0,1.281
"SKU-065",2025-07-28,0,0,1.266
"SKU-065",2025-08-04,50,0,1.247
"SKU-065",2025-08-11,0,0,1.225
"SKU-065",2025-08-18,0,0,1.199
"SKU-065",2025-08-25,45,0,1.17
"SKU-065",2025-09-01,68,0,1.139
"SKU-065",2025-09-08,0,0,1.106
"SKU-065",2025-09-15,0,0,1.072
"SKU-065",2025-09-22,20,0,1.036
"SKU-065",2025-09-29,0,1,1
"SKU-065",2025-10-06,16,0,0.964
"SKU-065",2025-10-13,0,0,0.928
"SKU-065",2025-10-20,70,0,0.894
"SKU-065",2025-10-27,0,0,0.861
"SKU-065",2025-11-03,60,1,0.83
"SKU-065",2025-11-10,0,0,0.801
"SKU-065",2025-11-17,21,0,0.775
"SKU-065",2025-11-24,0,1,0.753
"SKU-065",2025-12-01,0,0,1.234
"SKU-065",2025-12-08,49,0,1.219
"SKU-065",2025-12-15,45,0,1.209
"SKU-065",2025-12-22,0,0,1.202
"SKU-065",2025-12-29,0,0,1.2
"SKU-066",2025-01-06,0,0,0.702
"SKU-066",2025-01-13,39,0,0.709
"SKU-066",2025-01-20,14,0,0.719
"SKU-066",2025-01-27,0,0,0.734
"SKU-066",2025-02-03,23,0,0.753
"SKU-066",2025-02-10,21,0,0.775
"SKU-066",2025-02-17,74,0,0.801
"SKU-066",2025-02-24,0,1,0.83
"SKU-066",2025-03-03,25,0,0.861
"SKU-066",2025-03-10,8,0,0.894
"SKU-066",2025-03-17,13,0,0.928
"SKU-066",2025-03-24,0,0,0.964
"SKU-066",2025-03-31,57,0,1
"SKU-066",2025-04-07,112,0,1.036
"SKU-066",2025-04-14,0,0,1.072
"SKU-066",2025-04-21,10,0,1.106
"SKU-066",2025-04-28,0,0,1.139
"SKU-066",2025-05-05,10,0,1.17
"SKU-066",2025-05-12,59,0,1.199
"SKU-066",2025-05-19,0,0,1.225
"SKU-066",2025-05-26,0,0,1.247
"SKU-066",2025-06-02,35,0,1.266
"SKU-066",2025-06-09,0,0,1.281
"SKU-066",2025-06-16,0,0,1.291
"SKU-066",2025-06-23,0,0,1.298
"SKU-066",2025-06-30,0,0,1.3
"SKU-066",2025-07-07,0,0,1.298
"SKU-066",2025-07-14,0,0,1.291
"SKU-066",2025-07-21,0,0,1.281
"SKU-066",2025-07-28,63,0,1.266
"SKU-066",2025-08-04,0,0,1.247
"SKU-066",2025-08-11,48,0,1.225
"SKU-066",2025-08-18,0,0,1.199
"SKU-066",2025-08-25,8,0,1.17
"SKU-066",2025-09-01,0,0,1.139
"SKU-066",2025-09-08,0,0,1.106
"SKU-066",2025-09-15,0,0,1.072
"SKU-066",2025-09-22,15,0,1.036
"SKU-066",2025-09-29,0,0,1
"SKU-066",2025-10-06,18,0,0.964
"SKU-066",2025-10-13,0,1,0.928
"SKU-066",2025-10-20,0,0,0.894
"SKU-066",2025-10-27,0,0,0.861
"SKU-066",2025-11-03,0,0,0.83
"SKU-066",2025-11-10,0,0,0.801
"SKU-066",2025-11-17,5,0,0.775
"SKU-066",2025-11-24,0,0,0.753
"SKU-066",2025-12-01,0,0,1.234
"SKU-066",2025-12-08,0,0,1.219
"SKU-066",2025-12-15,44,0,1.209
"SKU-066",2025-12-22,0,0,1.202
"SKU-066",2025-12-29,0,0,1.2
"SKU-067",2025-01-06,5,0,0.702
"SKU-067",2025-01-13,3,0,0.709
"SKU-067",2025-01-20,36,0,0.719
"SKU-067",2025-01-27,0,0,0.734
"SKU-067",2025-02-03,55,0,0.753
"SKU-067",2025-02-10,0,0,0.775
"SKU-067",2025-02-17,5,0,0.801
"SKU-067",2025-02-24,358,0,0.83
"SKU-067",2025-03-03,0,0,0.861
"SKU-067",2025-03-10,0,0,0.894
"SKU-067",2025-03-17,52,0,0.928
"SKU-067",2025-03-24,0,1,0.964
"SKU-067",2025-03-31,0,0,1
"SKU-067",2025-04-07,10,0,1.036
"SKU-067",2025-04-14,37,0,1.072
"SKU-067",2025-04-21,0,1,1.106
"SKU-067",2025-04-28,76,0,1.139
"SKU-067",2025-05-05,22,0,1.17
"SKU-067",2025-05-12,100,0,1.199
"SKU-067",2025-05-19,102,0,1.225
"SKU-067",2025-05-26,1237,0,1.247
"SKU-067",2025-06-02,196,0,1.266
"SKU-067",2025-06-09,157,0,1.281
"SKU-067",2025-06-16,505,0,1.291
"SKU-067",2025-06-23,133,0,1.298
"SKU-067",2025-06-30,107,0,1.3
"SKU-067",2025-07-07,133,0,1.298
"SKU-067",2025-07-14,138,0,1.291
"SKU-067",2025-07-21,191,1,1.281
"SKU-067",2025-07-28,106,0,1.266
"SKU-067",2025-08-04,41,0,1.247
"SKU-067",2025-08-11,0,0,1.225
"SKU-067",2025-08-18,0,1,1.199
"SKU-067",2025-08-25,0,0,1.17
"SKU-067",2025-09-01,28,1,1.139
"SKU-067",2025-09-08,0,0,1.106
"SKU-067",2025-09-15,36,0,1.072
"SKU-067",2025-09-22,80,0,1.036
"SKU-067",2025-09-29,0,0,1
"SKU-067",2025-10-06,25,1,0.964
"SKU-067",2025-10-13,35,0,0.928
"SKU-067",2025-10-20,0,0,0.894
"SKU-067",2025-10-27,62,0,0.861
"SKU-067",2025-11-03,0,0,0.83
"SKU-067",2025-11-10,0,1,0.801
"SKU-067",2025-11-17,44,0,0.775
"SKU-067",2025-11-24,105,1,0.753
"SKU-067",2025-12-01,3,0,1.234
"SKU-067",2025-12-08,0,0,1.219
"SKU-067",2025-12-15,57,0,1.209
"SKU-067",2025-12-22,0,0,1.202
"SKU-067",2025-12-29,74,0,1.2
"SKU-068",2025-01-06,0,0,0.702
"SKU-068",2025-01-13,0,0,0.709
"SKU-068",2025-01-20,31,0,0.719
"SKU-068",2025-01-27,0,0,0.734
"SKU-068",2025-02-03,7,0,0.753
"SKU-068",2025-02-10,0,1,0.775
"SKU-068",2025-02-17,6,0,0.801
"SKU-068",2025-02-24,64,0,0.83
"SKU-068",2025-03-03,320,1,0.861
"SKU-068",2025-03-10,0,0,0.894
"SKU-068",2025-03-17,24,0,0.928
"SKU-068",2025-03-24,0,0,0.964
"SKU-068",2025-03-31,24,1,1
"SKU-068",2025-04-07,115,0,1.036
"SKU-068",2025-04-14,90,0,1.072
"SKU-068",2025-04-21,141,0,1.106
"SKU-068",2025-04-28,0,0,1.139
"SKU-068",2025-05-05,14,0,1.17
"SKU-068",2025-05-12,0,0,1.199
"SKU-068",2025-05-19,34,0,1.225
"SKU-068",2025-05-26,38,0,1.247
"SKU-068",2025-06-02,27,0,1.266
"SKU-068",2025-06-09,0,0,1.281
"SKU-068",2025-06-16,70,0,1.291
"SKU-068",2025-06-23,0,0,1.298
"SKU-068",2025-06-30,42,0,1.3
"SKU-068",2025-07-07,0,0,1.298
"SKU-068",2025-07-14,26,0,1.291
"SKU-068",2025-07-21,62,0,1.281
"SKU-068",2025-07-28,39,0,1.266
"SKU-068",2025-08-04,0,0,1.247
"SKU-068",2025-08-11,0,0,1.225
"SKU-068",2025-08-18,23,0,1.199
"SKU-068",2025-08-25,22,0,1.17
"SKU-068",2025-09-01,79,0,1.139
"SKU-068",2025-09-08,17,0,1.106
"SKU-068",2025-09-15,42,0,1.072
"SKU-068",2025-09-22,0,0,1.036
"SKU-068",2025-09-29,31,0,1
"SKU-068",2025-10-06,42,0,0.964
"SKU-068",2025-10-13,17,0,0.928
"SKU-068",2025-10-20,0,0,0.894
"SKU-068",2025-10-27,5,0,0.861
"SKU-068",2025-11-03,0,0,0.83
"SKU-068",2025-11-10,21,0,0.801
"SKU-068",2025-11-17,0,0,0.775
"SKU-068",2025-11-24,14,0,0.753
"SKU-068",2025-12-01,0,0,1.234
"SKU-068",2025-12-08,33,0,1.219
"SKU-068",2025-12-15,25,0,1.209
"SKU-068",2025-12-22,13,0,1.202
"SKU-068",2025-12-29,39,0,1.2
"SKU-069",2025-01-06,22,0,0.702
"SKU-069",2025-01-13,0,0,0.709
"SKU-069",2025-01-20,28,1,0.719
"SKU-069",2025-01-27,41,0,0.734
"SKU-069",2025-02-03,0,0,0.753
"SKU-069",2025-02-10,0,0,0.775
"SKU-069",2025-02-17,0,1,0.801
"SKU-069",2025-02-24,51,0,0.83
"SKU-069",2025-03-03,0,0,0.861
"SKU-069",2025-03-10,0,0,0.894
"SKU-069",2025-03-17,0,0,0.928
"SKU-069",2025-03-24,0,0,0.964
"SKU-069",2025-03-31,189,0,1
"SKU-069",2025-04-07,0,1,1.036
"SKU-069",2025-04-14,0,0,1.072
"SKU-069",2025-04-21,0,0,1.106
"SKU-069",2025-04-28,0,0,1.139
"SKU-069",2025-05-05,0,0,1.17
"SKU-069",2025-05-12,0,0,1.199
"SKU-069",2025-05-19,112,0,1.225
"SKU-069",2025-05-26,0,0,1.247
"SKU-069",2025-06-02,75,0,1.266
"SKU-069",2025-06-09,0,0,1.281
"SKU-069",2025-06-16,0,0,1.291
"SKU-069",2025-06-23,0,0,1.298
"SKU-069",2025-06-30,0,0,1.3
"SKU-069",2025-07-07,0,0,1.298
"SKU-069",2025-07-14,171,0,1.291
"SKU-069",2025-07-21,0,0,1.281
"SKU-069",2025-07-28,111,0,1.266
"SKU-069",2025-08-04,0,0,1.247
"SKU-069",2025-08-11,0,0,1.225
"SKU-069",2025-08-18,51,0,1.199
"SKU-069",2025-08-25,0,0,1.17
"SKU-069",2025-09-01,0,1,1.139
"SKU-069",2025-09-08,0,0,1.106
"SKU-069",2025-09-15,0,0,1.072
"SKU-069",2025-09-22,0,0,1.036
"SKU-069",2025-09-29,0,0,1
"SKU-069",2025-10-06,0,0,0.964
"SKU-069",2025-10-13,0,0,0.928
"SKU-069",2025-10-20,71,0,0.894
"SKU-069",2025-10-27,79,0,0.861
"SKU-069",2025-11-03,0,0,0.83
"SKU-069",2025-11-10,0,0,0.801
"SKU-069",2025-11-17,0,0,0.775
"SKU-069",2025-11-24,0,0,0.753
"SKU-069",2025-12-01,0,1,1.234
"SKU-069",2025-12-08,0,0,1.219
"SKU-069",2025-12-15,0,0,1.209
"SKU-069",2025-12-22,212,0,1.202
"SKU-069",2025-12-29,0,0,1.2
"SKU-070",2025-01-06,0,0,0.702
"SKU-070",2025-01-13,0,0,0.709
"SKU-070",2025-01-20,199,0,0.719
"SKU-070",2025-01-27,0,0,0.734
"SKU-070",2025-02-03,83,0,0.753
"SKU-070",2025-02-10,15,0,0.775
"SKU-070",2025-02-17,0,0,0.801
"SKU-070",2025-02-24,0,0,0.83
"SKU-070",2025-03-03,0,0,0.861
"SKU-070",2025-03-10,0,1,0.894
"SKU-070",2025-03-17,134,0,0.928
"SKU-070",2025-03-24,0,0,0.964
"SKU-070",2025-03-31,0,0,1
"SKU-070",2025-04-07,0,0,1.036
"SKU-070",2025-04-14,0,0,1.072
"SKU-070",2025-04-21,0,0,1.106
"SKU-070",2025-04-28,37,0,1.139
"SKU-070",2025-05-05,0,0,1.17
"SKU-070",2025-05-12,0,0,1.199
"SKU-070",2025-05-19,0,0,1.225
"SKU-070",2025-05-26,0,0,1.247
"SKU-070",2025-06-02,0,0,1.266
"SKU-070",2025-06-09,135,1,1.281
"SKU-070",2025-06-16,0,0,1.291
"SKU-070",2025-06-23,16,0,1.298
"SKU-070",2025-06-30,35,1,1.3
"SKU-070",2025-07-07,0,0,1.298
"SKU-070",2025-07-14,8,0,1.291
"SKU-070",2025-07-21,0,0,1.281
"SKU-070",2025-07-28,146,0,1.266
"SKU-070",2025-08-04,0,0,1.247
"SKU-070",2025-08-11,42,0,1.225
"SKU-070",2025-08-18,0,1,1.199
"SKU-070",2025-08-25,0,0,1.17
"SKU-070",2025-09-01,0,0,1.139
"SKU-070",2025-09-08,0,0,1.106
"SKU-070",2025-09-15,0,0,1.072
"SKU-070",2025-09-22,30,0,1.036
"SKU-070",2025-09-29,0,0,1
"SKU-070",2025-10-06,0,1,0.964
"SKU-070",2025-10-13,0,0,0.928
"SKU-070",2025-10-20,0,0,0.894
"SKU-070",2025-10-27,0,0,0.861
"SKU-070",2025-11-03,0,0,0.83
"SKU-070",2025-11-10,0,0,0.801
"SKU-070",2025-11-17,0,0,0.775
"SKU-070",2025-11-24,0,0,0.753
"SKU-070",2025-12-01,67,0,1.234
"SKU-070",2025-12-08,0,0,1.219
"SKU-070",2025-12-15,11,0,1.209
"SKU-070",2025-12-22,0,1,1.202
"SKU-070",2025-12-29,0,1,1.2
"SKU-071",2025-01-06,0,1,0.702
"SKU-071",2025-01-13,12,0,0.709
"SKU-071",2025-01-20,8,0,0.719
"SKU-071",2025-01-27,0,1,0.734
"SKU-071",2025-02-03,0,0,0.753
"SKU-071",2025-02-10,0,0,0.775
"SKU-071",2025-02-17,0,0,0.801
"SKU-071",2025-02-24,0,0,0.83
"SKU-071",2025-03-03,84,0,0.861
"SKU-071",2025-03-10,17,0,0.894
"SKU-071",2025-03-17,0,0,0.928
"SKU-071",2025-03-24,0,0,0.964
"SKU-071",2025-03-31,0,0,1
"SKU-071",2025-04-07,0,0,1.036
"SKU-071",2025-04-14,0,0,1.072
"SKU-071",2025-04-21,3,0,1.106
"SKU-071",2025-04-28,0,0,1.139
"SKU-071",2025-05-05,0,0,1.17
"SKU-071",2025-05-12,0,0,1.199
"SKU-071",2025-05-19,36,0,1.225
"SKU-071",2025-05-26,0,0,1.247
"SKU-071",2025-06-02,24,0,1.266
"SKU-071",2025-06-09,0,0,1.281
"SKU-071",2025-06-16,0,0,1.291
"SKU-071",2025-06-23,80,1,1.298
"SKU-071",2025-06-30,5,0,1.3
"SKU-071",2025-07-07,2,0,1.298
"SKU-071",2025-07-14,0,0,1.291
"SKU-071",2025-07-21,0,0,1.281
"SKU-071",2025-07-28,0,0,1.266
"SKU-071",2025-08-04,0,0,1.247
"SKU-071",2025-08-11,0,0,1.225
"SKU-071",2025-08-18,11,0,1.199
"SKU-071",2025-08-25,0,0,1.17
"SKU-071",2025-09-01,16,0,1.139
"SKU-071",2025-09-08,0,0,1.106
"SKU-071",2025-09-15,0,0,1.072
"SKU-071",2025-09-22,0,0,1.036
"SKU-071",2025-09-29,0,0,1
"SKU-071",2025-10-06,3,0,0.964
"SKU-071",2025-10-13,0,0,0.928
"SKU-071",2025-10-20,4,0,0.894
"SKU-071",2025-10-27,0,0,0.861
"SKU-071",2025-11-03,0,1,0.83
"SKU-071",2025-11-10,0,0,0.801
"SKU-071",2025-11-17,0,0,0.775
"SKU-071",2025-11-24,28,0,0.753
"SKU-071",2025-12-01,0,0,1.234
"SKU-071",2025-12-08,0,0,1.219
"SKU-071",2025-12-15,13,0,1.209
"SKU-071",2025-12-22,0,0,1.202
"SKU-071",2025-12-29,0,0,1.2
"SKU-072",2025-01-06,10,0,0.702
"SKU-072",2025-01-13,4,0,0.709
"SKU-072",2025-01-20,6,0,0.719
"SKU-072",2025-01-27,0,0,0.734
"SKU-072",2025-02-03,0,0,0.753
"SKU-072",2025-02-10,9,0,0.775
"SKU-072",2025-02-17,0,1,0.801
"SKU-072",2025-02-24,0,0,0.83
"SKU-072",2025-03-03,0,0,0.861
"SKU-072",2025-03-10,0,0,0.894
"SKU-072",2025-03-17,0,0,0.928
"SKU-072",2025-03-24,4,0,0.964
"SKU-072",2025-03-31,15,0,1
"SKU-072",2025-04-07,0,0,1.036
"SKU-072",2025-04-14,7,0,1.072
"SKU-072",2025-04-21,0,0,1.106
"SKU-072",2025-04-28,0,0,1.139
"SKU-072",2025-05-05,7,0,1.17
"SKU-072",2025-05-12,6,0,1.199
"SKU-072",2025-05-19,0,0,1.225
"SKU-072",2025-05-26,10,0,1.247
"SKU-072",2025-06-02,0,1,1.266
"SKU-072",2025-06-09,4,0,1.281
"SKU-072",2025-06-16,40,0,1.291
"SKU-072",2025-06-23,0,0,1.298
"SKU-072",2025-06-30,0,0,1.3
"SKU-072",2025-07-07,0,0,1.298
"SKU-072",2025-07-14,23,0,1.291
"SKU-072",2025-07-21,0,0,1.281
"SKU-072",2025-07-28,0,0,1.266
"SKU-072",2025-08-04,0,0,1.247
"SKU-072",2025-08-11,26,0,1.225
"SKU-072",2025-08-18,0,0,1.199
"SKU-072",2025-08-25,0,0,1.17
"SKU-072",2025-09-01,0,0,1.139
"SKU-072",2025-09-08,0,1,1.106
"SKU-072",2025-09-15,0,0,1.072
"SKU-072",2025-09-22,0,0,1.036
"SKU-072",2025-09-29,19,1,1
"SKU-072",2025-10-06,18,0,0.964
"SKU-072",2025-10-13,0,0,0.928
"SKU-072",2025-10-20,5,0,0.894
"SKU-072",2025-10-27,0,0,0.861
"SKU-072",2025-11-03,10,0,0.83
"SKU-072",2025-11-10,0,0,0.801
"SKU-072",2025-11-17,0,1,0.775
"SKU-072",2025-11-24,14,0,0.753
"SKU-072",2025-12-01,0,0,1.234
"SKU-072",2025-12-08,0,0,1.219
"SKU-072",2025-12-15,0,0,1.209
"SKU-072",2025-12-22,37,0,1.202
"SKU-072",2025-12-29,2,0,1.2
"SKU-073",2025-01-06,44,0,0.702
"SKU-073",2025-01-13,0,0,0.709
"SKU-073",2025-01-20,54,0,0.719
"SKU-073",2025-01-27,0,0,0.734
"SKU-073",2025-02-03,92,0,0.753
"SKU-073",2025-02-10,140,0,0.775
"SKU-073",2025-02-17,95,0,0.801
"SKU-073",2025-02-24,168,0,0.83
"SKU-073",2025-03-03,194,1,0.861
"SKU-073",2025-03-10,68,0,0.894
"SKU-073",2025-03-17,908,0,0.928
"SKU-073",2025-03-24,21,1,0.964
"SKU-073",2025-03-31,209,0,1
"SKU-073",2025-04-07,0,1,1.036
"SKU-073",2025-04-14,114,0,1.072
"SKU-073",2025-04-21,0,0,1.106
"SKU-073",2025-04-28,199,0,1.139
"SKU-073",2025-05-05,31,0,1.17
"SKU-073",2025-05-12,0,0,1.199
"SKU-073",2025-05-19,378,0,1.225
"SKU-073",2025-05-26,0,1,1.247
"SKU-073",2025-06-02,4,0,1.266
"SKU-073",2025-06-09,41,0,1.281
"SKU-073",2025-06-16,56,0,1.291
"SKU-073",2025-06-23,98,0,1.298
"SKU-073",2025-06-30,43,0,1.3
"SKU-073",2025-07-07,83,0,1.298
"SKU-073",2025-07-14,147,0,1.291
"SKU-073",2025-07-21,1185,1,1.281
"SKU-073",2025-07-28,36,0,1.266
"SKU-073",2025-08-04,168,0,1.247
"SKU-073",2025-08-11,23,0,1.225
"SKU-073",2025-08-18,52,0,1.199
"SKU-073",2025-08-25,0,0,1.17
"SKU-073",2025-09-01,18,0,1.139
"SKU-073",2025-09-08,0,0,1.106
"SKU-073",2025-09-15,366,0,1.072
"SKU-073",2025-09-22,54,0,1.036
"SKU-073",2025-09-29,266,0,1
"SKU-073",2025-10-06,0,0,0.964
"SKU-073",2025-10-13,0,0,0.928
"SKU-073",2025-10-20,101,0,0.894
"SKU-073",2025-10-27,0,0,0.861
"SKU-073",2025-11-03,109,1,0.83
"SKU-073",2025-11-10,15,0,0.801
"SKU-073",2025-11-17,355,0,0.775
"SKU-073",2025-11-24,0,0,0.753
"SKU-073",2025-12-01,95,0,1.234
"SKU-073",2025-12-08,32,0,1.219
"SKU-073",2025-12-15,13,0,1.209
"SKU-073",2025-12-22,21,0,1.202
"SKU-073",2025-12-29,147,0,1.2
"SKU-074",2025-01-06,6,0,0.702
"SKU-074",2025-01-13,11,0,0.709
"SKU-074",2025-01-20,0,0,0.719
"SKU-074",2025-01-27,8,0,0.734
"SKU-074",2025-02-03,0,0,0.753
"SKU-074",2025-02-10,0,0,0.775
"SKU-074",2025-02-17,10,0,0.801
"SKU-074",2025-02-24,0,0,0.83
"SKU-074",2025-03-03,41,0,0.861
"SKU-074",2025-03-10,0,0,0.894
"SKU-074",2025-03-17,0,0,0.928
"SKU-074",2025-03-24,0,0,0.964
"SKU-074",2025-03-31,0,0,1
"SKU-074",2025-04-07,35,0,1.036
"SKU-074",2025-04-14,8,0,1.072
"SKU-074",2025-04-21,15,0,1.106
"SKU-074",2025-04-28,26,0,1.139
"SKU-074",2025-05-05,14,0,1.17
"SKU-074",2025-05-12,0,0,1.199
"SKU-074",2025-05-19,0,0,1.225
"SKU-074",2025-05-26,31,0,1.247
"SKU-074",2025-06-02,0,0,1.266
"SKU-074",2025-06-09,0,0,1.281
"SKU-074",2025-06-16,0,0,1.291
"SKU-074",2025-06-23,0,0,1.298
"SKU-074",2025-06-30,15,0,1.3
"SKU-074",2025-07-07,0,0,1.298
"SKU-074",2025-07-14,0,1,1.291
"SKU-074",2025-07-21,16,0,1.281
"SKU-074",2025-07-28,30,0,1.266
"SKU-074",2025-08-04,0,0,1.247
"SKU-074",2025-08-11,0,0,1.225
"SKU-074",2025-08-18,19,0,1.199
"SKU-074",2025-08-25,16,0,1.17
"SKU-074",2025-09-01,0,0,1.139
"SKU-074",2025-09-08,0,1,1.106
"SKU-074",2025-09-15,28,0,1.072
"SKU-074",2025-09-22,0,0,1.036
"SKU-074",2025-09-29,9,0,1
"SKU-074",2025-10-06,0,0,0.964
"SKU-074",2025-10-13,0,0,0.928
"SKU-074",2025-10-20,0,0,0.894
"SKU-074",2025-10-27,0,1,0.861
"SKU-074",2025-11-03,0,0,0.83
"SKU-074",2025-11-10,0,0,0.801
"SKU-074",2025-11-17,0,0,0.775
"SKU-074",2025-11-24,0,0,0.753
"SKU-074",2025-12-01,0,0,1.234
"SKU-074",2025-12-08,18,0,1.219
"SKU-074",2025-12-15,0,0,1.209
"SKU-074",2025-12-22,0,0,1.202
"SKU-074",2025-12-29,0,0,1.2
"SKU-075",2025-01-06,0,0,0.702
"SKU-075",2025-01-13,17,0,0.709
"SKU-075",2025-01-20,0,0,0.719
"SKU-075",2025-01-27,0,0,0.734
"SKU-075",2025-02-03,0,0,0.753
"SKU-075",2025-02-10,0,0,0.775
"SKU-075",2025-02-17,12,0,0.801
"SKU-075",2025-02-24,0,0,0.83
"SKU-075",2025-03-03,0,0,0.861
"SKU-075",2025-03-10,18,0,0.894
"SKU-075",2025-03-17,0,0,0.928
"SKU-075",2025-03-24,17,0,0.964
"SKU-075",2025-03-31,0,1,1
"SKU-075",2025-04-07,0,0,1.036
"SKU-075",2025-04-14,0,0,1.072
"SKU-075",2025-04-21,0,0,1.106
"SKU-075",2025-04-28,27,0,1.139
"SKU-075",2025-05-05,0,0,1.17
